name,party,url
陳其邁,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=986
陳忠信,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=987
陳昭南,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=989
陳振盛,親民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=990
陳振雄,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=991
陳根德,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=992
陳清寶,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=993
陳健治,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=994
陳朝容,親民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=995
陳超明,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=996
陳景峻,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=997
陳傑儒,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=998
陳勝宏,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=999
陳進丁,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1000
陳榮盛,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1001
陳學聖,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1002
陳鴻基,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1003
陳瓊讚,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1004
曾永權,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1005
曾華德,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1007
曾蔡美佐,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1008
游月霞,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1009
游淮銀,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1010
湯金全,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1011
馮定國,親民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1012
馮滬祥,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1013
彭紹瑾,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1014
黃木添,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1015
黃秀孟,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1016
黃明和,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1017
黃昭順,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1018
黃敏惠,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1019
黃義交,親民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1020
黃爾璇,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1021
黃顯洲,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1022
楊文欣,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1023
楊仁福,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1024
楊吉雄,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1025
楊作洲,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1026
楊瓊瓔,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1028
靳曾珍麗,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1029
葉宜津,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1030
葉憲修,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1032
廖風德,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1033
廖婉汝,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1034
廖福本,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1035
廖學廣,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1036
趙永清,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1037
潘維剛,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1038
鄭金玲,親民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1040
鄭逢時,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1041
鄭朝明,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1042
鄭龍水,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1043
鄭寶清,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1044
蔡中涵,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1045
蔡同榮,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1046
蔡明憲,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1047
蔡家福,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1048
蔡煌瑯,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1049
蔡鈴蘭,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1050
蔡豪,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1051
劉文雄,親民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1052
劉光華,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1053
劉松藩,親民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1054
劉炳偉,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1055
劉政鴻,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1056
劉俊雄,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1057
劉盛良,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1058
劉銓忠,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1059
劉憲同,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1060
賴士葆,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1061
賴勁麟,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1062
賴清德,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1063
盧秀燕,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1064
盧逸峰,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1065
穆閩珠,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1066
營志宏,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1067
謝言信,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1068
謝啟大,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1069
謝章捷,親民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1070
戴振耀,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1071
韓國瑜,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1072
鍾利德,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1073
鍾金江,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1074
鍾紹和,親民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1075
顏錦福,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1076
蕭金蘭,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1077
蕭苑瑜,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1078
簡錫堦,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1079
關沃暖,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1080
羅明才,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1081
羅福助,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1082
饒穎奇,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1084
王麗萍,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1085
姚高橋,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1086
鍾新財,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1087
王兆釧,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=866
朱立倫,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=875
李炷烽,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=886
李應元,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=893
何嘉榮,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=900
林宗男,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=906
林政則,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=912
范巽綠,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=944
郝龍斌,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=951
徐慶元,親民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=956
翁金珠,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=957
許添財,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=961
張俊雄,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=977
張福興,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=979
陳定南,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=985
陳明文,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=988
曾振農,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1006
楊秋興,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1027
葉菊蘭,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1031
鄭永金,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1039
蘇煥智,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=1083
