name,party,url
周荃,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=739
周陽山,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=740
邱垂貞,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=741
施台生,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=742
施明德,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=743
洪玉欽,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=744
洪秀柱,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=746
洪性榮,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=747
洪奇昌,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=748
洪昭男,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=749
柯建銘,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=750
郁慕明,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=751
范巽綠,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=752
姚立明,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=753
高育仁,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=754
高惠宇,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=755
高揚昇,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=756
郝龍斌,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=757
徐中雄,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=758
徐少萍,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=759
徐成焜,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=760
翁金珠,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=761
翁重鈞,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=762
許添財,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=763
許舒博,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=764
郭廷才,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=765
郭金生,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=766
郭政權,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=767
章仁香,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=768
張文儀,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=769
張光錦,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=770
張旭成,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=771
張俊宏,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=772
張俊雄,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=773
張晉城,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=774
曹爾忠,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=775
陳一新,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=776
陳文輝,建國黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=777
陳永興,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=778
陳光復,建國黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=779
陳宏昌,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=780
陳定南,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=782
陳其邁,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=783
陳癸淼,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=784
陳清寶,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=785
陳朝容,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=787
陳傑儒,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=788
陳漢強,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=789
陳鴻基,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=790
陳瓊讚,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=791
莊金生,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=792
曾永權,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=793
曾振農,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=794
游淮銀,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=795
馮定國,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=796
彭紹瑾,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=798
黃天福,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=799
黃秀孟,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=801
黃昭順,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=802
黃清林,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=803
黃國鐘,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=804
黃爾璇,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=805
傅崐成,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=806
楊吉雄,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=807
靳曾珍麗,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=808
葉菊蘭,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=809
葛雨琴,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=810
廖大林,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=811
廖福本,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=812
廖學廣,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=813
趙永清,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=814
潘維剛,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=815
鄭永金,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=816
鄭逢時,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=817
鄭朝明,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=818
鄭龍水,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=819
鄭寶清,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=820
蔡中涵,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=821
蔡正揚,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=822
蔡式淵,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=823
蔡明憲,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=824
蔡煌瑯,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=825
蔡璧煌,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=826
劉光華,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=827
劉松藩,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=828
劉盛良,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=829
劉國昭,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=830
劉進興,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=831
賴來焜,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=832
錢達,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=834
謝啟大,新黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=836
謝欽宗,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=837
謝錦川,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=838
謝聰敏,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=839
韓國瑜,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=840
鍾利德,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=841
顏錦福,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=842
蕭金蘭,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=843
蕭裕珍,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=844
簡錫堦,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=846
羅傳進,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=847
羅福助,無黨籍,https://www.ly.gov.tw/Pages/List.aspx?nodeid=848
蘇煥智,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=850
饒穎奇,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=852
林忠正,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=853
簡金卿,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=854
蔡勝邦,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=855
蔡同榮,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=856
范振宗,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=858
洪濬哲,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=859
王志雄,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=694
王顯明,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=699
李友吉,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=709
李進勇,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=712
林光華,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=722
林志嘉,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=724
洪冬桂,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=745
陳志彬,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=781
陳健民,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=786
彭百顯,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=797
黃主文,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=800
盧修一,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=833
謝長廷,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=835
蕭萬長,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=845
蘇貞昌,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=849
蘇嘉全,民主進步黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=851
何聖隆,中國國民黨,https://www.ly.gov.tw/Pages/List.aspx?nodeid=857
